"timeslice","mycount"
"2013-09-19 12:30:00",67
"2013-09-19 12:45:00",64
"2013-09-19 13:00:00",78
"2013-09-19 13:15:00",80
"2013-09-19 13:30:00",72
"2013-09-19 13:45:00",136
"2013-09-19 14:00:00",122
"2013-09-19 14:15:00",114
"2013-09-19 14:30:00",120
"2013-09-19 14:45:00",151
"2013-09-19 15:00:00",137
"2013-09-19 15:15:00",164
"2013-09-19 15:30:00",166
"2013-09-19 15:45:00",206
"2013-09-19 16:00:00",171
"2013-09-19 16:15:00",188
"2013-09-19 16:30:00",165
"2013-09-19 16:45:00",167
"2013-09-19 17:00:00",183
"2013-09-19 17:15:00",161
"2013-09-19 17:30:00",191
"2013-09-19 17:45:00",201
"2013-09-19 18:00:00",197
"2013-09-19 18:15:00",174
"2013-09-19 18:30:00",158
"2013-09-19 18:45:00",189
"2013-09-19 19:00:00",221
"2013-09-19 19:15:00",164
"2013-09-19 19:30:00",178
"2013-09-19 19:45:00",140
"2013-09-19 20:00:00",148
"2013-09-19 20:15:00",166
"2013-09-19 20:30:00",158
"2013-09-19 20:45:00",125
"2013-09-19 21:00:00",148
"2013-09-19 21:15:00",154
"2013-09-19 21:30:00",169
"2013-09-19 21:45:00",160
"2013-09-19 22:00:00",169
"2013-09-19 22:15:00",139
"2013-09-19 22:30:00",138
"2013-09-19 22:45:00",157
"2013-09-19 23:00:00",161
"2013-09-19 23:15:00",231
"2013-09-19 23:30:00",125
"2013-09-19 23:45:00",131
"2013-09-20 00:00:00",113
"2013-09-20 00:15:00",109
"2013-09-20 00:30:00",97
"2013-09-20 00:45:00",88
"2013-09-20 01:00:00",77
"2013-09-20 01:15:00",98
"2013-09-20 01:30:00",97
"2013-09-20 01:45:00",103
"2013-09-20 02:00:00",88
"2013-09-20 02:15:00",107
"2013-09-20 02:30:00",102
"2013-09-20 02:45:00",112
"2013-09-20 03:00:00",101
"2013-09-20 03:15:00",150
"2013-09-20 03:30:00",115
"2013-09-20 03:45:00",98
"2013-09-20 04:00:00",105
"2013-09-20 04:15:00",77
"2013-09-20 04:30:00",63
"2013-09-20 04:45:00",60
"2013-09-20 05:00:00",93
"2013-09-20 05:15:00",85
"2013-09-20 05:30:00",54
"2013-09-20 05:45:00",46
"2013-09-20 06:00:00",27
"2013-09-20 06:15:00",57
"2013-09-20 06:30:00",18
"2013-09-20 06:45:00",26
"2013-09-20 07:00:00",50
"2013-09-20 07:15:00",23
"2013-09-20 07:30:00",16
"2013-09-20 07:45:00",15
"2013-09-20 08:00:00",23
"2013-09-20 08:15:00",15
"2013-09-20 08:30:00",6
"2013-09-20 08:45:00",9
"2013-09-20 09:00:00",11
"2013-09-20 09:15:00",9
"2013-09-20 09:30:00",6
"2013-09-20 09:45:00",9
"2013-09-20 10:00:00",11
"2013-09-20 10:15:00",14
"2013-09-20 10:30:00",9
"2013-09-20 10:45:00",14
"2013-09-20 11:00:00",13
"2013-09-20 11:15:00",34
"2013-09-20 11:30:00",33
"2013-09-20 11:45:00",32
"2013-09-20 12:00:00",24
"2013-09-20 12:15:00",38
"2013-09-20 12:30:00",31
"2013-09-20 12:45:00",53
"2013-09-20 13:00:00",60
"2013-09-20 13:15:00",89
"2013-09-20 13:30:00",94
"2013-09-20 13:45:00",81
"2013-09-20 14:00:00",87
"2013-09-20 14:15:00",99
"2013-09-20 14:30:00",91
"2013-09-20 14:45:00",90
"2013-09-20 15:00:00",102
"2013-09-20 15:15:00",118
"2013-09-20 15:30:00",134
"2013-09-20 15:45:00",113
"2013-09-20 16:00:00",127
"2013-09-20 16:15:00",148
"2013-09-20 16:30:00",120
"2013-09-20 16:45:00",135
"2013-09-20 17:00:00",155
"2013-09-20 17:15:00",165
"2013-09-20 17:30:00",149
"2013-09-20 17:45:00",113
"2013-09-20 18:00:00",148
"2013-09-20 18:15:00",178
"2013-09-20 18:30:00",138
"2013-09-20 18:45:00",114
"2013-09-20 19:00:00",177
"2013-09-20 19:15:00",121
"2013-09-20 19:30:00",128
"2013-09-20 19:45:00",146
"2013-09-20 20:00:00",121
"2013-09-20 20:15:00",172
"2013-09-20 20:30:00",135
"2013-09-20 20:45:00",155
"2013-09-20 21:00:00",110
"2013-09-20 21:15:00",112
"2013-09-20 21:30:00",98
"2013-09-20 21:45:00",114
"2013-09-20 22:00:00",110
"2013-09-20 22:15:00",98
"2013-09-20 22:30:00",101
"2013-09-20 22:45:00",115
"2013-09-20 23:00:00",96
"2013-09-20 23:15:00",107
"2013-09-20 23:30:00",67
"2013-09-20 23:45:00",67
"2013-09-21 00:00:00",73
"2013-09-21 00:15:00",83
"2013-09-21 00:30:00",86
"2013-09-21 00:45:00",66
"2013-09-21 01:00:00",73
"2013-09-21 01:15:00",68
"2013-09-21 01:30:00",71
"2013-09-21 01:45:00",65
"2013-09-21 02:00:00",63
"2013-09-21 02:15:00",93
"2013-09-21 02:30:00",69
"2013-09-21 02:45:00",48
"2013-09-21 03:00:00",64
"2013-09-21 03:15:00",46
"2013-09-21 03:30:00",49
"2013-09-21 03:45:00",58
"2013-09-21 04:00:00",61
"2013-09-21 04:15:00",70
"2013-09-21 04:30:00",57
"2013-09-21 04:45:00",50
"2013-09-21 05:00:00",110
"2013-09-21 05:15:00",84
"2013-09-21 05:30:00",47
"2013-09-21 05:45:00",43
"2013-09-21 06:00:00",29
"2013-09-21 06:15:00",27
"2013-09-21 06:30:00",32
"2013-09-21 06:45:00",25
"2013-09-21 07:00:00",40
"2013-09-21 07:15:00",24
"2013-09-21 07:30:00",12
"2013-09-21 07:45:00",15
"2013-09-21 08:00:00",23
"2013-09-21 08:15:00",12
"2013-09-21 08:30:00",13
"2013-09-21 08:45:00",14
"2013-09-21 09:00:00",17
"2013-09-21 09:15:00",15
"2013-09-21 09:30:00",51
"2013-09-21 09:45:00",17
"2013-09-21 10:00:00",7
"2013-09-21 10:15:00",6
"2013-09-21 10:30:00",10
"2013-09-21 10:45:00",9
"2013-09-21 11:00:00",9
"2013-09-21 11:15:00",9
"2013-09-21 11:30:00",10
"2013-09-21 11:45:00",13
"2013-09-21 12:00:00",21
"2013-09-21 12:15:00",16
"2013-09-21 12:30:00",10
"2013-09-21 12:45:00",28
"2013-09-21 13:00:00",25
"2013-09-21 13:15:00",35
"2013-09-21 13:30:00",26
"2013-09-21 13:45:00",40
"2013-09-21 14:00:00",49
"2013-09-21 14:15:00",61
"2013-09-21 14:30:00",38
"2013-09-21 14:45:00",57
"2013-09-21 15:00:00",64
"2013-09-21 15:15:00",49
"2013-09-21 15:30:00",66
"2013-09-21 15:45:00",45
"2013-09-21 16:00:00",83
"2013-09-21 16:15:00",73
"2013-09-21 16:30:00",70
"2013-09-21 16:45:00",76
"2013-09-21 17:00:00",73
"2013-09-21 17:15:00",90
"2013-09-21 17:30:00",86
"2013-09-21 17:45:00",70
"2013-09-21 18:00:00",83
"2013-09-21 18:15:00",86
"2013-09-21 18:30:00",70
"2013-09-21 18:45:00",57
"2013-09-21 19:00:00",82
"2013-09-21 19:15:00",54
"2013-09-21 19:30:00",47
"2013-09-21 19:45:00",55
"2013-09-21 20:00:00",57
"2013-09-21 20:15:00",62
"2013-09-21 20:30:00",67
"2013-09-21 20:45:00",48
"2013-09-21 21:00:00",71
"2013-09-21 21:15:00",52
"2013-09-21 21:30:00",47
"2013-09-21 21:45:00",80
"2013-09-21 22:00:00",135
"2013-09-21 22:15:00",82
"2013-09-21 22:30:00",64
"2013-09-21 22:45:00",70
"2013-09-21 23:00:00",62
"2013-09-21 23:15:00",75
"2013-09-21 23:30:00",61
"2013-09-21 23:45:00",73
"2013-09-22 00:00:00",48
"2013-09-22 00:15:00",46
"2013-09-22 00:30:00",64
"2013-09-22 00:45:00",51
"2013-09-22 01:00:00",70
"2013-09-22 01:15:00",68
"2013-09-22 01:30:00",49
"2013-09-22 01:45:00",71
"2013-09-22 02:00:00",52
"2013-09-22 02:15:00",39
"2013-09-22 02:30:00",44
"2013-09-22 02:45:00",55
"2013-09-22 03:00:00",49
"2013-09-22 03:15:00",41
"2013-09-22 03:30:00",53
"2013-09-22 03:45:00",39
"2013-09-22 04:00:00",46
"2013-09-22 04:15:00",35
"2013-09-22 04:30:00",31
"2013-09-22 04:45:00",44
"2013-09-22 05:00:00",19
"2013-09-22 05:15:00",24
"2013-09-22 05:30:00",37
"2013-09-22 05:45:00",22
"2013-09-22 06:00:00",11
